id,subject,type,status,priority,owner_id,who_id,what_id,activity_date,is_closed,created_date
00T4mL6iagbkl5NYpp,Discovery - Next Steps,Email,Deferred,Low,005EF1FFbGvvXzIjDl,00QEAgYTlOTu5gyytY,001yb8hEfQBxxYOiU9,2025-12-02,false,2025-11-16
00TqUAFYpPmPNCJmT9,Email - Follow-up,Qualification,Not Started,Low,00512E80qDwAaI1oOE,00Q7Em1WPflN3e7Eem,001XOBCaXfHFYugzjN,2022-12-05,true,2022-11-20
00TpqGb9rlNY489R8o,Call - Intro,Qualification,In Progress,Low,005Zig763saiCy9Xs5,003IGAZ1pGaC6ioujA,,2025-11-14,true,2025-10-15
00TvhgQJAKnCVj77t3,Qualification - Next Steps,Call,Not Started,Low,0053WZIwXgjGUPdHRc,003YJ3oyabjpivNwAt,001EPzfT8K3jcDFFhn,2023-01-05,true,2022-12-11
00Tpvgzw0sScWPYlG6,Email - Intro,Email,Deferred,Low,005rfIoTPQqJtbyYEc,00Q2ZKIPXVrn75vuM3,006TMqCxhLwNQ49AFr,2023-06-18,true,2023-05-24
00TK5Uo86ZzLDo9XQJ,Qualification - Intro,Call,Deferred,High,005ygjBY3eCoYXQvBW,00QbUEihVP5PnD0vIm,001QcMyuPeDK3xUUWw,2025-08-22,false,2025-08-02
00T3WSTUjxJyNkNPW0,Qualification - Follow-up,Discovery,Completed,Normal,005sj6ewizq0NwPrwm,00QSSH1V4xhnYlxNvA,001Ss4qEZqlsY038ea,2022-12-31,true,2022-12-26
00TjLSB3jK8SW0cVut,Qualification - Renewal,Qualification,Not Started,High,005mzHykyCWibqXEgp,00QuUEU7US8UIYSiQZ,006jrXJn6FyUgsCKWb,2024-09-17,true,2024-08-27
00Tu11RkXggU53OcdS,Call - Renewal,Call,Not Started,High,005aHiW9xNcTdQ2HFK,003Y613z3HgcRdUrHn,,2022-08-01,true,2022-07-22
00TKI8z2Sg0c8sUkQe,Follow-up - Intro,Qualification,Not Started,Low,0055pWDZRM9H820dFq,003nN4kEYZbOjS9Bwe,001gqtRbkZy64o4T7o,2024-02-27,true,2024-02-18
00T1Yqu2NOUWfieRhx,Qualification - Next Steps,Discovery,Deferred,Normal,005IYPQNVpF7c2XFiu,003nid6GwutXguqSfL,001EGYEfQHPXspJcA1,2025-01-13,false,2025-01-09
00Tfwi8Afx5FiDbswS,Call - Intro,Qualification,In Progress,High,005AQpXsPDqHdTKZrg,003ZHYLnUGYpF0f0ce,001uUuy4vobFMYFUyG,2025-09-26,true,2025-08-30
00TBS6VFy0qT0K77tQ,Call - Follow-up,Discovery,In Progress,High,005Iyi4Xhg6R1KQ608,00QKKChc0VrRtdoV5X,001G0UDEXZbB8rNkbQ,2025-10-23,false,2025-10-14
00THBNHgUvW73hg0tA,Call - Renewal,Discovery,Not Started,Normal,005CS61es1IwtecnA5,00Qr79XBg4tmfRZj2B,006BlRygWLUYFLPDj6,2023-01-04,false,2022-12-19
00TTMghDtwQiZZOzeN,Call - Renewal,Email,Completed,Normal,005IeU7PAQYPcwR9VT,0039nUFUtjjysa2bss,,2024-05-23,false,2024-05-09
00TlLMP6dtGhIU997t,Discovery - Renewal,Call,Deferred,Normal,0058Bwr0RkCwwLehpc,003R11qo7F255vKWby,001XRQL7hZdlZMIW00,2025-05-02,false,2025-04-05
00ThQI14LnfWWYrklQ,Qualification - Follow-up,Call,Deferred,Normal,0055zd5SriKEc8WlTo,00Qazwtbmfyv5UhPYt,006bpBJId96tZrpCih,2025-03-25,true,2025-03-11
00TpW7Aeb1bjGbWXCy,Follow-up - Intro,Call,Not Started,Normal,005GmCcmrt3DPvCZcO,003yoQXNmZSl6JINRB,006LykOrnPrc01yFwl,2024-10-27,true,2024-10-02
00TAlIcjiWzY2xBUDg,Discovery - Intro,Qualification,In Progress,Normal,005vvizm5OfORbfBYV,00QMtXDqu1vX7r5rNv,006beXzsDF9fuHqvmV,2024-10-14,false,2024-09-15
00TDE6lMi6fKbMErBT,Discovery - Next Steps,Qualification,In Progress,High,005GmCcmrt3DPvCZcO,003Hg6Al2YDSJpSnwP,001Wtd5dmimqLkaU2D,2025-01-26,false,2025-01-18
00TP3cJPKFfmAebTwu,Call - Intro,Call,Not Started,High,005DS8Y3naP935K0U7,003gSy0Wz1RmGTFUsX,006uatPGT9D9zIIyx4,2025-04-30,false,2025-04-13
00Tk5FzbJ3WicNwXvn,Call - Renewal,Discovery,In Progress,Low,00574uwHCzqanx744B,00QkAWYUtK8BTditEJ,006vd6DFimPib5Uwwe,2025-02-02,true,2025-01-15
00TzU30Uy2G3dqYVdy,Discovery - Follow-up,Discovery,Completed,High,005sW3tnobKnIyN0Nz,003eEsi13cVmqeSVhH,006pksoLXCcbEFvGYR,2022-01-13,true,2021-12-25
00TnXd9NxLLO0Adfyt,Call - Intro,Discovery,In Progress,Normal,005PkYO2xaCUvet6zY,003dGXQczIMpe0IHNu,006HqxfyXXvSwNaIZr,2023-01-10,true,2023-01-01
00TlyRdYcHNOwVRMjA,Discovery - Follow-up,Discovery,Deferred,High,005PuqoGxlvwVICWiV,00QZGfVtV96qkhcF44,006qMxkh7fqe7ScnvR,2024-02-08,true,2024-01-28
00T2AxwziXvtRywEUB,Email - Intro,Email,In Progress,Low,005kYbLfois6p7LjKf,003gbyooSrn3Ntv25K,00121Gn6F8W04PFyid,2025-08-16,false,2025-08-09
00T9koyWazbt6bmyrw,Discovery - Next Steps,Email,In Progress,Normal,005Pa6uUR0EkXHgr5D,003R1t8DH1EMvSwDdt,001u3nc8tHylIqs2yp,2022-06-11,true,2022-05-31
00TlyOBrAYCnTTMB1e,Call - Follow-up,Follow-up,Not Started,High,005mm9vtHx0K9TGlB7,00Qnv1FlmNoIj3BriJ,001vrFh0qAdkC3Ccc8,2024-03-11,false,2024-02-23
00TmExd3AFITCjEe8k,Email - Follow-up,Email,In Progress,Low,005AjaFO16Hd8Hp1Jf,003SEltpKX6l5CNmmg,001nc5aR17pZfBx8V4,2025-08-05,false,2025-08-04
00TbrRRQ810q8P8ejh,Follow-up - Renewal,Follow-up,Not Started,Normal,005DS8Y3naP935K0U7,003qz9ZvhJeGmVL48e,006a9uM4FtK6BS0AH1,2025-11-16,false,2025-10-31
00TpuLkBmwYT3Osh3B,Discovery - Intro,Call,Not Started,High,005NgdXDnoq7n6eqfB,00QfaFKB2OQNNaJTkP,006B75E4kV5ktLA5oh,2024-03-10,false,2024-02-13
00TzDRMrrWCaO7i76J,Qualification - Renewal,Discovery,Deferred,High,005lFrIUHPTHLXsJgY,00QDbVyeIyJ8uLt482,006XvRakqomh6dLTBz,2025-09-30,true,2025-09-06
00T6aBctaq88p1sxbV,Qualification - Follow-up,Call,Completed,Low,005FW7cpQveNM0iR7j,003auFwgDyqvG8k3DE,006H4k47TGcqzWJ00n,2022-05-30,false,2022-05-21
00TECgTFP8sPvwBVia,Discovery - Next Steps,Discovery,Deferred,Normal,005UmJEIRnoljtUYmh,0037kldkfBqtfVEEJG,006s89PTSeGA8x4yU5,2024-09-30,true,2024-09-02
00TnodzO3O7bKvCSdc,Follow-up - Renewal,Qualification,Completed,High,005ATkmG7VSdpihf48,00Q2LENQHp4Dph4IJy,001ttNoPV0E4ZglfaJ,2022-07-20,false,2022-07-13
00T96RBpwr80NmuikN,Follow-up - Next Steps,Qualification,Deferred,High,005uzGGUX4TIYx0w3I,003TKEqOMBp2JvvDR2,001xdvsBWFzM2Camac,2024-01-20,false,2023-12-25
00TJ9w469mDjvhLVIk,Email - Next Steps,Follow-up,Completed,High,005kYbLfois6p7LjKf,003D8SKj5YiZRBnP4z,006sG3k74cfznt4KSr,2024-12-10,true,2024-11-12
00TTsOilwlVj0Ymbry,Email - Intro,Call,Deferred,High,005oTniFgpKl8lJKqn,003pSlawBhgRPVxsBT,001P0IUG0BftFX8WUi,2024-08-19,false,2024-08-12
00TNS0HvytvKURQluZ,Email - Intro,Call,Deferred,Normal,005HAD1xOIM0ZXro8p,00Q8bFtOjEWtnltTP9,,2025-12-26,false,2025-11-29
00T5KnfxLKScouVXLk,Email - Next Steps,Email,Deferred,Normal,005zvrK8BJ2mrycCIE,003cchaarIb4erCKRK,001xnmetqXtcHGwqOA,2022-12-22,false,2022-12-13
00TZZS7DMVqNEk9kK8,Discovery - Follow-up,Qualification,Not Started,Low,005nz6ixedb0ulRU2P,003SO3EN49pS5dZ1B2,001ooi2zEJqI2gJ3wE,2022-05-27,true,2022-05-18
00T0tEcQkRbf5A2IP8,Call - Intro,Follow-up,Deferred,Low,005farfat1cfKFkByw,003cogCiJ4fnbOgyAC,006F8DYc3d385LpLNF,2025-05-12,true,2025-04-27
00T9UG7NbPR37NtX8B,Qualification - Renewal,Follow-up,Not Started,Normal,005DleKhounx1YJ0rP,003l59yUfMOuXYdmS9,006ZGkqhVY9dbKB7W1,2025-12-12,false,2025-12-07
00To8LgqiyIxOXtR8Z,Qualification - Follow-up,Email,Completed,High,00569YZ8tMEls1oPGs,00QUKzjNLw8UNiUXkT,001z0onoWzDCCYdGWx,2023-04-17,false,2023-04-10
00TWXjRYYIw3nwiGYG,Qualification - Follow-up,Email,Completed,Normal,005tcchhnKXX6SYaxV,003UZQ8WQYZ30t9iEV,,2026-01-15,false,2026-01-03
00TQfKpM9H49w7rI9I,Call - Next Steps,Follow-up,Completed,Normal,0058Bwr0RkCwwLehpc,003oabNK0GZZKeWXG4,001LQDSlPhYt9NYJwO,2025-06-04,false,2025-05-09
00TqzSAI21sthFAtjh,Discovery - Intro,Qualification,Completed,Normal,005KXIvx3Ru4Hx5BVz,00383kXrSOlsB7TzaM,006PFbTTKp1o4acFbX,2025-10-11,true,2025-09-19
00TJA6JcH7csHCX525,Discovery - Renewal,Follow-up,In Progress,Low,0052vuTGNhPaf9DJtR,003afQ8IYcRnd5mPEI,001kHJK8GjnhBNqJbN,2025-01-04,true,2024-12-26
00T4SxPomzTv10GnZ4,Follow-up - Next Steps,Follow-up,In Progress,Low,005ygjBY3eCoYXQvBW,003AlvAOwkf03az8ND,,2024-09-02,false,2024-08-19
00TQjEM1dDL0l4bNBQ,Discovery - Renewal,Qualification,Not Started,High,0055zd5SriKEc8WlTo,003ejgZVaSmOeZExFq,001tslir9qP4FrxP9U,2024-06-20,false,2024-06-02
00T3qzjvumVDKFpCeJ,Follow-up - Follow-up,Follow-up,Completed,Low,005w1rZfJkoRoaYcEo,00QXKt0vu4Sry7hyN6,001wBF9dbUfgsSomYw,2024-04-02,true,2024-03-28
00TY6BRKd461uTQgle,Email - Renewal,Discovery,Deferred,Normal,005wBTdruibiY0OPdW,00QGr5gZsyTX6pDpIq,0064kJWVc5NaUA8u36,2023-09-03,false,2023-08-09
00TcAKJMZlBj98tvaV,Follow-up - Follow-up,Discovery,In Progress,High,005uJa3pJEeyQVnsZp,00QNvcgsxgwEwRKE5m,,2023-09-21,false,2023-09-07
00TQTy9L29NxAUSS9o,Qualification - Follow-up,Call,Deferred,High,005r8kcdxSxYgha9K0,00Qez1pv42xcRq0FdF,001VEWVafRZTI24LdM,2025-07-30,true,2025-07-12
00TFQLCjxGGhIHtW90,Discovery - Renewal,Email,In Progress,Normal,005RYrmmC3EMzwluqj,00QBMJbSbkyTcxscSN,0019SEgzcXUL6dmIyV,2025-10-01,true,2025-09-16
00TKr0hheofeyZ7Acr,Email - Follow-up,Email,Not Started,Normal,005k1Pfjp8rVQw0f9u,003VjCcLHW95cOq1Ku,006kvBlWZO4MImazps,2022-03-31,false,2022-03-04
00TByqIOD8PIRleJVp,Email - Renewal,Call,In Progress,Normal,005BLRswT6VWAL3Jkq,003O6p4VrM69CPuxSC,006WmaRKtx90QY8w60,2023-06-24,true,2023-06-19
00TDjeaGuNG33B6Zv4,Email - Next Steps,Email,In Progress,Low,005DleKhounx1YJ0rP,0035TnkiefSSANoAxY,006T9ZwJusBxTWB5wv,2025-10-11,true,2025-10-10
00Te4csPtLkKnwIzis,Call - Follow-up,Call,In Progress,Normal,005gadkDjdrzTuBZQ0,00QG9lNsT25vtn5oC5,006aJ18CxWI8MWA3OP,2023-10-03,true,2023-09-12
00TjzgdRiRaF3dknoS,Email - Renewal,Email,In Progress,Low,005lECbWsEiD75E7eC,00QkOa9uxd6X5Wwiwe,001nhbEVmU0xFcErft,2025-06-06,false,2025-05-16
00TFT5ZlaeR1ybYELY,Call - Renewal,Email,Deferred,Normal,005cVL9DQ83eH0EZfE,0035r2LzQVacxur9Pe,001mBgsqUX6WvAd8nu,2024-10-20,true,2024-10-03
00TL1KUJnaU3fcnG9K,Call - Follow-up,Qualification,Completed,Low,005KXIvx3Ru4Hx5BVz,00QznsziVaZJnE2WDy,0010MmW0rDptzDcgbc,2022-10-09,false,2022-09-25
00TlPDBrJkCqLal8Kb,Call - Intro,Email,Not Started,Low,005q3idaDMhXnwfocw,003JmJoRsYZ6EFdsnY,001svFNKZGGE74ejDB,2023-10-22,true,2023-10-08
00TFbGGyDWX6wMKxYF,Email - Renewal,Qualification,Not Started,High,005VLfsfX7zhRzFubF,003RecSCUxxmo6raDe,001TdlqySswUlLOUrH,2022-08-05,false,2022-07-08
00TdMQ3ca69E205sAW,Discovery - Renewal,Qualification,Deferred,High,005U1cnD3W8AfIM0Y9,003RrftqwLScLQde9b,006daIA8KIfMUIBqCh,2025-03-13,true,2025-03-10
00Ty5ignzR3qWNLBPN,Call - Follow-up,Follow-up,Deferred,High,005f9kyPUYR0yZXH7k,00Qz8BvsQubQHKspvR,001XrrRF1ZyBFkmFnj,2023-12-25,false,2023-12-22
00TaK9VFKrTcGB5soS,Call - Next Steps,Discovery,Not Started,Normal,005r9q3iIp3WHLiZhI,003mGUY7ZQTuCySrlm,,2022-03-25,false,2022-03-02
00TMnRfUKjVhnfsp7r,Email - Follow-up,Follow-up,In Progress,High,0059wV9ybGAGQOgvhj,003bohbRAyHAfwQmWJ,,2023-08-07,false,2023-07-16
00TFCj9es4UUHchPzJ,Qualification - Renewal,Email,Completed,Low,0058XwJMmgZgCCCItV,003650QYFQaszI7X9x,0065JioJuNj2uOos7c,2024-08-10,false,2024-07-20
00TPNHx6Q9CQzueEq0,Call - Follow-up,Qualification,Deferred,Low,005kPk12Yr5iVYwvIy,00QntUCJcivGfEhwxl,,2022-03-06,false,2022-02-23
00TMsXVqwpj1itvwGI,Follow-up - Intro,Follow-up,Not Started,Normal,005IgSO06ukUkmxr0U,003S6puON3H26utor8,006mmpfIntnyP7Ypaa,2024-11-10,false,2024-11-04
00TnuZv0ydUtkLr7cN,Discovery - Follow-up,Discovery,Completed,Normal,005kGz3iLXUMdHQq3f,003yx1XhPNmcMcuaHu,006LIROFNj0tEWVWgN,2025-04-27,false,2025-04-06
00TeB76cMP3h8zH3Sd,Follow-up - Renewal,Follow-up,Completed,Low,005kGz3iLXUMdHQq3f,003uPvJggGtizmjYBN,,2022-09-19,true,2022-09-04
00TMrX6kAQhO2zMIj8,Call - Follow-up,Call,Completed,Normal,005EhkAnpKcWuNovJ6,00Qf58dhIHg1LcpUDs,001fbFbjwDuoYgC8PC,2023-01-26,false,2023-01-05
00TbEU0hCMs46lJGYJ,Discovery - Renewal,Qualification,Completed,Low,005v0k6ScHdsTsZ8Rg,00Q1IjQY9NLq8Lo96D,001EjKLxzIJNuwKnbO,2022-08-11,true,2022-08-03
00T2lTML60pkaWbezY,Follow-up - Intro,Follow-up,Completed,Normal,005Iyi4Xhg6R1KQ608,003H5yFWqFehrRJspc,006kHZPtcMffHsGHbQ,2025-07-18,true,2025-06-28
00TbEd6ybN2yWESeK1,Follow-up - Follow-up,Follow-up,In Progress,Normal,005xhYc6cT3lbTknDn,003alMQf0CPapkkrBK,001CQulbyr7YuGio6z,2023-01-26,false,2023-01-20
00TeFHyrYhxXBrSWAg,Call - Intro,Qualification,Not Started,High,005A7aBOiWo1s4A8VA,00Q3dT9oPqEqq4nyaP,006s8TSXYHwS6RT99i,2024-12-17,true,2024-12-09
00T55cADp8FVTHq3oA,Qualification - Follow-up,Call,Completed,Low,005VLfsfX7zhRzFubF,00QHUtnyJyiTiEp6QO,,2025-01-17,false,2025-01-01
00TK3XI5noKWNYb7ps,Email - Next Steps,Discovery,In Progress,Low,005gvWDGbO1EVmxn9m,003HXkSittjpsRXjZ7,00683h0A2MnuFRk0jA,2024-10-20,false,2024-10-16
00Ty0bO4oGNyj4eawy,Email - Next Steps,Discovery,Not Started,Low,005Ho68SXnOO9IeJdv,00QVOLnwqQh58MWq4B,006cjq2SLuV4i1KqAR,2024-12-06,false,2024-12-01
00TQZktoBtaB5ctZSO,Discovery - Next Steps,Qualification,Not Started,High,0055pWDZRM9H820dFq,003J5MChDtwpMMSnM7,006s97GKEJLxLZzFyE,2022-07-02,true,2022-06-05
00TzHnerXTIu90q41S,Email - Next Steps,Qualification,In Progress,Normal,005ZhFZ3TvVOVxKEgo,003kMtBro2Ux8oKXfU,0068f1WFkwQQOLxHjc,2022-03-01,true,2022-02-04
00TAO5RTKyIqw012Yf,Email - Follow-up,Call,In Progress,Low,00569YZ8tMEls1oPGs,003itoWFxRMnnDdZli,006gd745f2rj64eAKo,2025-10-11,false,2025-09-12
00TweRMmyHKN3K69U7,Call - Next Steps,Discovery,Deferred,High,0057tOW88h5S2FQMo9,003YheK5YFGUzPdWMT,006VRHg0mob22q30Kx,2024-11-27,false,2024-11-16
00TZvtUDDgvv9lpkSZ,Qualification - Renewal,Call,Not Started,Normal,005hJPMnhQ0WRyZFX9,00QeP767nS9vKgVst4,006wWpVw5QmB1vIFTr,2024-07-11,true,2024-06-23
00T9jKgblt3W77gTPh,Email - Renewal,Follow-up,In Progress,High,005RNwgHWbHSrrlfhq,003wGDzlYtaCCzUsfZ,006zzK3DMm3NdsXqou,2023-09-22,true,2023-09-09
00TxLmbuuUYsp3W0vO,Call - Renewal,Qualification,Completed,Low,005SotgxabsZFoiinJ,00QvKInv3hNLvO4zMu,006CWhQKG5W4pqSHJ6,2025-08-04,true,2025-07-22
00TsShmUc2y36XgOx0,Email - Renewal,Discovery,Completed,Low,005sj6ewizq0NwPrwm,003Xoo3F5mvpZhl2JU,006a6XA5hPgEYQ4xWh,2022-01-01,false,2021-12-16
00T63kU21HQZa50FhA,Discovery - Follow-up,Follow-up,Deferred,High,005RYrmmC3EMzwluqj,0037I6Tv3nFkQ5kt9I,006gaELIJ5KQEdLpmb,2023-05-19,true,2023-04-29
00TzZerLkd1Kc9DtsM,Follow-up - Renewal,Discovery,Not Started,High,005NhmgMvZSpDy5y9P,003FYqaQWHvkTmyF2G,001rqPzTE1SbPToZ0Q,2024-09-26,false,2024-09-01
00T1pvU95Su4pgYAOO,Discovery - Next Steps,Email,Not Started,Normal,00552has5XdvFlGgIo,00Qr9L4qphuyjxLgdB,,2022-03-29,false,2022-03-12
00TGMQEksGwyurOZn7,Discovery - Follow-up,Email,Not Started,High,005gYdlj9yv5Cc6zkp,003rhACPokaI8QhAPn,0010lNYOVxxTdCSDhD,2025-06-19,false,2025-06-16
00TWQ3Kxz8mw3Cp6GP,Email - Renewal,Discovery,In Progress,Normal,0057tOW88h5S2FQMo9,003ODkpsxfnLgpp8QW,001Z27Jf8e1orRjRP5,2024-11-01,true,2024-10-27
00TEbP0P6jXTWy5N5U,Call - Next Steps,Email,In Progress,High,005CyM4CU7TgZ0ieQC,00Q3og4psTUPac6xYy,001EVkewsp3urkZW3O,2022-12-03,true,2022-11-21
00Tlp6hWo1d5CHpvwF,Follow-up - Renewal,Discovery,Not Started,High,005SW3xD3pVRHzXb4Z,00QHvQGXOHxi4zLQaF,,2024-02-09,false,2024-01-19
00TsMxze8adEDcwy3l,Email - Intro,Discovery,Deferred,High,005Rxy2aV7ygR0ASuT,0039M34PrJ63gHSQp0,001PtWUXWscC6JCCaH,2024-08-21,true,2024-08-08
00TrCEBjUTu6XBqsPY,Call - Intro,Qualification,Not Started,Normal,005lkDbq9IPSQ2U7zZ,003C0hKxs20SxyxCLJ,001AJ6fGVDcSNIhGMA,2025-06-08,false,2025-05-29
00TYEWpxlmMemdNFU7,Qualification - Follow-up,Call,Completed,Normal,005mm9vtHx0K9TGlB7,003qoSJKsk3p2MFYxp,001uHcKdR4aDAP4SFA,2025-12-16,true,2025-12-11
00TAGshzoNt6rV0wbF,Email - Next Steps,Discovery,Deferred,High,005lECbWsEiD75E7eC,003AZjVR4fyqzPWUre,001bx1vfU0mCRFuoSc,2022-06-12,false,2022-06-04
00Tc5BEnKZe30kIeGp,Email - Next Steps,Follow-up,Completed,Normal,0055pWDZRM9H820dFq,003ckreVn60Zz3BjVQ,0069DTgmkYby6BzNIk,2022-04-08,false,2022-03-23
00Tgy6tsiOZF2vGUk8,Qualification - Renewal,Email,Completed,Normal,005Iyi4Xhg6R1KQ608,003Z753KkvePj44frk,001r70o62V21o8wyAt,2022-01-12,true,2022-01-06
00Tb23agarHIYTz9V0,Follow-up - Follow-up,Discovery,Deferred,Normal,005KXIvx3Ru4Hx5BVz,00370NVX3Cg1Qm7UlA,,2024-11-03,false,2024-11-02
00TVZTfVnsbC9oOFfS,Discovery - Next Steps,Call,Deferred,Normal,005xi0Xi0wCwuciNbG,00Quz85q0Xgd0fY54a,001CFif6oMyaPfY1Le,2025-07-20,false,2025-06-26
00TvtDppO78AsfJWeu,Call - Next Steps,Qualification,Not Started,High,005AQpXsPDqHdTKZrg,003xjb2C0qUWoM9j0V,006kbxPtjZsBJVMrTn,2025-07-19,false,2025-07-04
00T6FbIhNJz7CgBdCW,Follow-up - Renewal,Qualification,Completed,Low,005mzHykyCWibqXEgp,00Q8mlZivtsH6Ihqq6,001oKMzuU4e1by8kls,2025-07-25,false,2025-07-11
00TBvI69difK5HanzB,Call - Follow-up,Call,Not Started,Low,005FW7cpQveNM0iR7j,00Q65l798mSEFUQ81R,0062xaMeDhuzERWn95,2022-07-18,false,2022-07-13
00TbWkVfuUhgdkAcFF,Follow-up - Renewal,Follow-up,In Progress,High,005M5xWWu90p0JPGJQ,003UpEH4ho0GdS92sO,006vRQAndMTwiIom3z,2024-09-07,false,2024-08-19
00T7tjrZvl3BAPe2Xb,Qualification - Renewal,Call,Completed,Normal,005uzGGUX4TIYx0w3I,00QgLecOFNNdAfuGtS,001DiiT40BMifUNrX1,2023-11-02,true,2023-10-14
00T4AD8dd1021VyTBc,Discovery - Follow-up,Email,Deferred,High,0053WZIwXgjGUPdHRc,003eLRRWPqEM2ksq5e,,2023-11-11,false,2023-11-01
00TYPnA5la4Dy4Q9aA,Email - Renewal,Call,Deferred,Normal,005fDW8pqYyhUsaaJT,00Q3hL7Whp1LXocNUy,00122G4LtLvdC70kW3,2025-11-15,false,2025-10-27
00THV7SNnCHjrRosgk,Email - Renewal,Qualification,Deferred,High,005IgSO06ukUkmxr0U,00389rMgqRjFWfopkV,006uz8OJIclHkvbMn1,2025-09-03,false,2025-08-10
00TXUZwmQBNftctHiF,Call - Follow-up,Qualification,Completed,High,005EQtkoEfdgXDf2kK,00QM9kexhBKWmCo8NL,001pQPkEHeLKjOxv0c,2026-01-28,true,2026-01-04
00TTmd7nkicdq8OnlU,Discovery - Intro,Follow-up,Deferred,Normal,005ITUm8sMeUL9Z9US,003prcTGDfjRzwoSWF,001yftvsDwRrJ3EOmv,2022-01-02,true,2021-12-12
00TQM9s1gOYwR3y8me,Discovery - Next Steps,Discovery,Deferred,Normal,005sbu92PDPF7bHdnm,00QrRg9BTJNrdhSVlw,001dA0WTtV5hxq2351,2025-03-20,false,2025-03-13
00Tw4DEqtj0OOEkBNs,Discovery - Follow-up,Follow-up,Deferred,Low,005FA8TcXwRGIFLbcj,003ZCHOzibCH7y7RdA,,2024-03-21,false,2024-03-19
00TZ9DqNFF21sYJwpx,Call - Intro,Discovery,In Progress,Low,005lWDDSfm41preSiA,003TSM77DUD545Hvj1,001BSzbFtH3BrIF6pc,2023-01-31,false,2023-01-20
00T7kqlnJJJUvZsLjK,Email - Next Steps,Qualification,Not Started,Low,005hJPMnhQ0WRyZFX9,003hMAscSMNmLwbJJk,006JCCvEFSU2UaMLJu,2025-11-30,false,2025-11-21
00ThFMWlV6W8si2s0n,Follow-up - Follow-up,Call,In Progress,Low,005VxJy5mAR2JIiQzL,00Q568AmJbz0NjQYA7,001HrS6CBovYdmbHUg,2025-05-21,true,2025-05-18
00Tg8GqABTJhdAqp0N,Qualification - Next Steps,Email,Not Started,Low,005ZgXPYFXOBU7G1tp,003Pll5VETYyJCyyB8,006hxV8CboEF2WWW97,2022-08-20,true,2022-08-15
00Tfk0PAcDcSucF4sR,Email - Intro,Call,In Progress,Low,005SHkriY5Z0W9xzJS,00QoWZMjvW2btWHiFz,001z4ACSaifmeWJFC5,2024-01-16,true,2023-12-27
00TWQLi2rEjPGC3bBf,Call - Follow-up,Follow-up,In Progress,Normal,005NgdXDnoq7n6eqfB,00Qg4jnUQ0vyY0YOmw,006qcUG1prC7uOQhcf,2024-07-14,false,2024-06-23
00T15nkoJHrlpd9trQ,Discovery - Renewal,Discovery,Deferred,High,0057tOW88h5S2FQMo9,003u3upTo02AZY4wTd,006aKlFnmQTh8Doh8x,2026-01-28,true,2026-01-21
00TS7mwYNkQt1uiZIs,Email - Intro,Discovery,Completed,High,005aHiW9xNcTdQ2HFK,0039aOKlvwOthVWHYs,006yWEnpQ2ZWtyFrey,2024-11-16,true,2024-11-13
00TgbIVkvPRF85gooi,Email - Renewal,Discovery,Completed,Low,005tcchhnKXX6SYaxV,003nwkyR4PywdDV6nq,001hmNgoJW12Iyir8l,2023-09-05,true,2023-08-16
00Tc72sYyDI4QXYa0j,Follow-up - Next Steps,Follow-up,Not Started,Low,005SW3xD3pVRHzXb4Z,003xuJLX30h2es5jBm,0010prHT68n2Ergyho,2025-10-19,true,2025-10-16
00TBQ54SY4xRJYJjGd,Discovery - Follow-up,Follow-up,Not Started,High,005Zig763saiCy9Xs5,00Q1oDisOBR1wrnwOk,001BWvF0SGIB9t70Af,2024-03-18,false,2024-02-20
00ToxPEqD21S5V2E6f,Qualification - Next Steps,Email,Not Started,Normal,0053OvJBQj7lluaSJM,00QCVU25t6eHY4XUhn,006mV68vBx5jzmJR9S,2025-02-13,false,2025-01-18
00TKHN4EiWoOQcFrSr,Qualification - Intro,Follow-up,Not Started,High,005VLfsfX7zhRzFubF,003CoKyuoOuHbEzqzW,006lKBllZPNtvXEKpR,2025-03-30,true,2025-03-16
00TR3TQDK4ElN4CS6C,Call - Next Steps,Follow-up,In Progress,High,005dKuyWKIuifL64ip,0030lAtUk24viSHZgs,00672CV91R4yotQCcJ,2024-02-05,true,2024-01-11
00TzKkPh9CyNsvlPH9,Discovery - Intro,Follow-up,Deferred,Normal,005CDjSs8Io3wfG3Ak,003nj3GrBwpO034MJZ,001Aiqnun8o2dWPP2a,2022-08-14,true,2022-07-18
00T2zMOtgtNispDHjo,Email - Renewal,Discovery,Completed,Low,005zQVR4ms4RjAh8MF,0033KV41athS55jfoq,001blZj8s2AFXppkjj,2022-05-06,false,2022-04-09
00TjQYNJcUhAcFMGE1,Qualification - Follow-up,Email,Deferred,Normal,005LrxjB8ud8tNczS1,00QXeGCfm9L4yTDEpd,006H3FrOvFgmfzJA9Q,2025-04-20,true,2025-04-01
00T1oAXllMMvpl4Cyy,Discovery - Next Steps,Call,Not Started,Low,005mBDyVPIykNE1wjN,00QhBWR4FttdR09ufF,001FbTWbCWqmyX0ZNT,2024-09-19,false,2024-09-01
00T01Cc2TYsYJ1fDwu,Discovery - Renewal,Qualification,Deferred,Low,005RNwgHWbHSrrlfhq,003YraZsa3O1CRUmDA,006SSpNJa9F6K3cKEL,2025-11-08,true,2025-10-29
00TEZEjXAM0bp5pb2d,Email - Renewal,Email,In Progress,Normal,00566La41L76C1ZyfL,003UYIqR8UYkWoVxkS,001HgiChGkAQ7jq8Kv,2025-09-22,false,2025-09-11
